transaction_id,transaction_date,vendor_name,category,amount,amount_clean,transaction_status
454,2020-03-22,HubSpot,Marketing,1151.16,1151.16,Completed
455,2020-03-23,Dropbox,Software,"No Charge",NULL,"No Charge"
456,2020-03-23,Zoom,Software,149.0,149.00,Completed
457,2020-03-23,Zoom,Software,149,149.00,Completed
458,2020-03-23,Asana,Software,52,52.00,Completed
459,2020-03-23,Notion,Software,16.0,16.00,Completed
460,2020-03-23,"American Airlines",Travel,1776.19,1776.19,Completed
461,2020-03-23,FedEx,Shipping,Refunded,NULL,Refunded
462,2020-03-24,Microsoft,Software,428.86,428.86,Completed
463,2020-03-24,Asana,Software,63.22,63.22,Completed
464,2020-03-24,Marriott,Travel,173.1,173.10,Completed
465,2020-03-24,Zoom,Software,149.00,149.00,Completed
466,2020-03-24,"Delta Airlines",Travel,341.66,341.66,Completed
467,2020-03-24,"LinkedIn Ads",Marketing,1535.8,1535.80,Completed
468,2020-03-24,Marriott,Travel,477.33,477.33,Completed
469,2020-03-25,Salesforce,Software,800.0,800.00,Completed
470,2020-03-25,Salesforce,Software,800,800.00,Completed
471,2020-03-25,HubSpot,Marketing,683,683.00,Completed
472,2020-03-25,Asana,Software,63,63.00,Completed
473,2020-03-25,HubSpot,Marketing,638,638.00,Completed
474,2020-03-25,"Office Depot","Office Supplies",165.8,165.80,Completed
475,2020-03-25,Salesforce,Software,800,800.00,Completed
476,2020-03-26,Slack,Software,87.0,87.00,Completed
477,2020-03-26,FedEx,Shipping,288,288.00,Completed
478,2020-03-26,Uber,Travel,107,107.00,Completed
479,2020-03-26,Expensify,Software,50.00,50.00,Completed
480,2020-03-26,"Delta Airlines",Travel,2121,2121.00,Completed
481,2020-03-27,Slack,Software,87.00,87.00,Completed
482,2020-03-27,Uber,Travel,210.86,210.86,Completed
483,2020-03-27,Uber,Travel,57.0,57.00,Completed
484,2020-03-27,Slack,Software,87.00,87.00,Completed
485,2020-03-28,QuickBooks,Software,171.6,171.60,Completed
486,2020-03-28,QuickBooks,Software,75,75.00,Completed
487,2020-03-28,Microsoft,Software,376.06,376.06,Completed
488,2020-03-28,QuickBooks,Software,124.64,124.64,Completed
489,2020-03-28,"Google Ads",Marketing,1928.29,1928.29,Completed
490,2020-03-28,Staples,"Office Supplies",325,325.00,Completed
491,2020-03-29,Amazon,"Office Supplies",666,666.00,Completed
492,2020-03-29,Microsoft,Software,309.0,309.00,Completed
493,2020-03-29,Zoom,Software,149.00,149.00,Completed
494,2020-03-30,Salesforce,Software,800,800.00,Completed
495,2020-03-30,"American Airlines",Travel,721,721.00,Completed
496,2020-03-30,Notion,Software,16.0,16.00,Completed
497,2020-03-31,Dropbox,Software,18.28,18.28,Completed
498,2020-03-31,"Google Ads",Marketing,3450.55,3450.55,Completed
499,2020-03-31,Amazon,"Office Supplies",595,595.00,Completed
500,2020-03-31,Salesforce,Software,800.00,800.00,Completed
501,2020-03-31,Stripe,Software,59.00,59.00,Completed
502,2020-03-31,DHL,Shipping,51.6,51.60,Completed
503,2020-04-01,Dropbox,Software,24,24.00,Completed
504,2020-04-01,"American Airlines",Travel,528,528.00,Completed
505,2020-04-01,FedEx,Shipping,199.80,199.80,Completed
506,2020-04-01,AWS,Software,935,935.00,Completed
507,2020-04-01,"LinkedIn Ads",Marketing,1552.91,1552.91,Completed
508,2020-04-01,"Office Depot","Office Supplies",146.31,146.31,Completed
509,2020-04-01,Dropbox,Software,19.47,19.47,Completed
510,2020-04-01,Notion,Software,16.00,16.00,Completed
511,2020-04-02,HubSpot,Marketing,519.9,519.90,Completed
512,2020-04-02,Slack,Software,87.0,87.00,Completed
513,2020-04-02,WeWork,Rent,3200.00,3200.00,Completed
514,2020-04-02,Expensify,Software,50.00,50.00,Completed
515,2020-04-02,HubSpot,Marketing,769.90,769.90,Completed
516,2020-04-02,Staples,"Office Supplies",Declined,NULL,Declined
517,2020-04-02,Notion,Software,16.00,16.00,Completed
518,2020-04-03,Uber,Travel,Refunded,NULL,Refunded
519,2020-04-03,Uber,Travel,107.51,107.51,Completed
520,2020-04-03,"Office Depot","Office Supplies",331.5,331.50,Completed
521,2020-04-03,FedEx,Shipping,298.1,298.10,Completed
522,2020-04-03,Staples,"Office Supplies",78.09,78.09,Completed
523,2020-04-03,QuickBooks,Software,N/A,NULL,N/A
524,2020-04-03,Staples,"Office Supplies",235.09,235.09,Completed
525,2020-04-04,"Office Depot","Office Supplies",40.7,40.70,Completed
526,2020-04-04,HubSpot,Marketing,703.4,703.40,Completed
527,2020-04-04,FedEx,Shipping,80.33,80.33,Completed
528,2020-04-05,DHL,Shipping,119.33,119.33,Completed
529,2020-04-05,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
530,2020-04-05,Expensify,Software,50.00,50.00,Completed
531,2020-04-06,Marriott,Travel,169.91,169.91,Completed
532,2020-04-06,"Office Depot","Office Supplies",N/A,NULL,N/A
533,2020-04-06,Microsoft,Software,231,231.00,Completed
534,2020-04-06,Notion,Software,16,16.00,Completed
535,2020-04-07,Microsoft,Software,456.69,456.69,Completed
536,2020-04-07,"LinkedIn Ads",Marketing,N/A,NULL,N/A
537,2020-04-07,Marriott,Travel,560.2,560.20,Completed
538,2020-04-07,HubSpot,Marketing,796.5,796.50,Completed
539,2020-04-08,Salesforce,Software,800,800.00,Completed
540,2020-04-08,Staples,"Office Supplies",114.36,114.36,Completed
541,2020-04-08,Mailchimp,Marketing,299.0,299.00,Completed
542,2020-04-08,Uber,Travel,181.84,181.84,Completed
543,2020-04-08,Staples,"Office Supplies",135.00,135.00,Completed
544,2020-04-08,Expensify,Software,Waived,NULL,Waived
545,2020-04-08,"Delta Airlines",Travel,413.38,413.38,Completed
546,2020-04-09,"Delta Airlines",Travel,2070.23,2070.23,Completed
547,2020-04-09,AWS,Software,1202,1202.00,Completed
548,2020-04-09,Amazon,"Office Supplies",502.43,502.43,Completed
549,2020-04-10,"Office Depot","Office Supplies",255.09,255.09,Completed
550,2020-04-10,Staples,"Office Supplies",370,370.00,Completed
551,2020-04-10,Staples,"Office Supplies",213,213.00,Completed
552,2020-04-10,Stripe,Software,59.0,59.00,Completed
553,2020-04-10,Slack,Software,87,87.00,Completed
554,2020-04-10,"Delta Airlines",Travel,1115.55,1115.55,Completed
555,2020-04-10,Marriott,Travel,215.7,215.70,Completed
556,2020-04-10,Microsoft,Software,203.3,203.30,Completed
557,2020-04-11,Mailchimp,Marketing,299,299.00,Completed
558,2020-04-11,Stripe,Software,59.0,59.00,Completed
559,2020-04-11,Expensify,Software,50.00,50.00,Completed
560,2020-04-11,Zoom,Software,149.00,149.00,Completed
561,2020-04-11,Dropbox,Software,15.34,15.34,Completed
562,2020-04-11,"Office Depot","Office Supplies",33.00,33.00,Completed
563,2020-04-11,WeWork,Rent,N/A,NULL,N/A
564,2020-04-12,FedEx,Shipping,55.7,55.70,Completed
565,2020-04-12,DHL,Shipping,N/A,NULL,N/A
566,2020-04-12,"LinkedIn Ads",Marketing,517,517.00,Completed
567,2020-04-12,HubSpot,Marketing,TBD,NULL,TBD
568,2020-04-12,"American Airlines",Travel,2087.29,2087.29,Completed
569,2020-04-12,Slack,Software,87.00,87.00,Completed
570,2020-04-13,Asana,Software,66,66.00,Completed
571,2020-04-13,Staples,"Office Supplies",77.7,77.70,Completed
572,2020-04-13,Notion,Software,16,16.00,Completed
573,2020-04-13,DHL,Shipping,TBD,NULL,TBD
574,2020-04-14,"Office Depot","Office Supplies",44.9,44.90,Completed
575,2020-04-14,HubSpot,Marketing,780.80,780.80,Completed
576,2020-04-14,WeWork,Rent,3200,3200.00,Completed
577,2020-04-14,Notion,Software,16.00,16.00,Completed
578,2020-04-14,Mailchimp,Marketing,299.0,299.00,Completed
579,2020-04-14,Stripe,Software,Pending,NULL,Pending
580,2020-04-14,HubSpot,Marketing,TBD,NULL,TBD
581,2020-04-14,Salesforce,Software,800.00,800.00,Completed
582,2020-04-15,Staples,"Office Supplies",375.11,375.11,Completed
583,2020-04-15,Notion,Software,16,16.00,Completed
584,2020-04-15,Staples,"Office Supplies",314.46,314.46,Completed
585,2020-04-15,Dropbox,Software,22.45,22.45,Completed
586,2020-04-15,"LinkedIn Ads",Marketing,N/A,NULL,N/A
587,2020-04-15,"Office Depot","Office Supplies",318,318.00,Completed
588,2020-04-15,Amazon,"Office Supplies",1304.8,1304.80,Completed
589,2020-04-15,AWS,Software,1295.1,1295.10,Completed
590,2020-04-16,"Google Ads",Marketing,2635.18,2635.18,Completed
591,2020-04-16,"Office Depot","Office Supplies",320.75,320.75,Completed
592,2020-04-16,WeWork,Rent,3200.00,3200.00,Completed
593,2020-04-16,Marriott,Travel,325.33,325.33,Completed
594,2020-04-16,Amazon,"Office Supplies",1891,1891.00,Completed
595,2020-04-16,Slack,Software,87.0,87.00,Completed
596,2020-04-17,HubSpot,Marketing,"No Charge",NULL,"No Charge"
597,2020-04-17,FedEx,Shipping,184,184.00,Completed
598,2020-04-17,Staples,"Office Supplies",54.32,54.32,Completed
599,2020-04-17,Marriott,Travel,555.51,555.51,Completed
600,2020-04-17,Notion,Software,16.00,16.00,Completed
601,2020-04-17,Zoom,Software,149.00,149.00,Completed
602,2020-04-17,WeWork,Rent,3200,3200.00,Completed
603,2020-04-18,WeWork,Rent,3200.0,3200.00,Completed
604,2020-04-18,Asana,Software,73.17,73.17,Completed
605,2020-04-18,Microsoft,Software,152.4,152.40,Completed
606,2020-04-18,Salesforce,Software,800.00,800.00,Completed
607,2020-04-18,Microsoft,Software,262.23,262.23,Completed
608,2020-04-18,AWS,Software,1708,1708.00,Completed
609,2020-04-19,Marriott,Travel,462.73,462.73,Completed
610,2020-04-19,Salesforce,Software,800.0,800.00,Completed
611,2020-04-19,FedEx,Shipping,69.61,69.61,Completed
612,2020-04-19,DHL,Shipping,Waived,NULL,Waived
613,2020-04-19,Expensify,Software,50,50.00,Completed
614,2020-04-20,WeWork,Rent,3200.0,3200.00,Completed
615,2020-04-20,DHL,Shipping,137.34,137.34,Completed
616,2020-04-20,Stripe,Software,59.0,59.00,Completed
617,2020-04-20,WeWork,Rent,3200.0,3200.00,Completed
618,2020-04-20,HubSpot,Marketing,805.3,805.30,Completed
619,2020-04-20,HubSpot,Marketing,429.41,429.41,Completed
620,2020-04-20,Slack,Software,87,87.00,Completed
621,2020-04-20,"Google Ads",Marketing,Waived,NULL,Waived
622,2020-04-21,QuickBooks,Software,102.0,102.00,Completed
623,2020-04-21,Slack,Software,87.00,87.00,Completed
624,2020-04-21,Expensify,Software,50.00,50.00,Completed
625,2020-04-21,FedEx,Shipping,299,299.00,Completed
626,2020-04-21,"LinkedIn Ads",Marketing,TBD,NULL,TBD
627,2020-04-21,Marriott,Travel,213.8,213.80,Completed
628,2020-04-21,"Delta Airlines",Travel,1446.45,1446.45,Completed
629,2020-04-21,Expensify,Software,50.00,50.00,Completed
630,2020-04-22,Uber,Travel,TBD,NULL,TBD
631,2020-04-22,Salesforce,Software,800.00,800.00,Completed
632,2020-04-22,Marriott,Travel,259.76,259.76,Completed
633,2020-04-22,Salesforce,Software,800.00,800.00,Completed
634,2020-04-22,Staples,"Office Supplies",270.4,270.40,Completed
635,2020-04-23,Amazon,"Office Supplies",1501.0,1501.00,Completed
636,2020-04-23,Notion,Software,Declined,NULL,Declined
637,2020-04-23,"Delta Airlines",Travel,912.36,912.36,Completed
638,2020-04-23,Notion,Software,16.00,16.00,Completed
639,2020-04-23,FedEx,Shipping,124,124.00,Completed
640,2020-04-23,DHL,Shipping,219,219.00,Completed
641,2020-04-24,Staples,"Office Supplies",263,263.00,Completed
642,2020-04-24,FedEx,Shipping,259,259.00,Completed
643,2020-04-24,Asana,Software,71,71.00,Completed
644,2020-04-24,Slack,Software,Pending,NULL,Pending
645,2020-04-24,"American Airlines",Travel,595.80,595.80,Completed
646,2020-04-24,Notion,Software,16.00,16.00,Completed
647,2020-04-24,HubSpot,Marketing,533.49,533.49,Completed
648,2020-04-25,Expensify,Software,50.00,50.00,Completed
649,2020-04-25,AWS,Software,855.4,855.40,Completed
650,2020-04-25,"LinkedIn Ads",Marketing,1527.0,1527.00,Completed
651,2020-04-25,AWS,Software,1002.82,1002.82,Completed
652,2020-04-25,Microsoft,Software,161,161.00,Completed
653,2020-04-26,"Office Depot","Office Supplies",244.9,244.90,Completed
654,2020-04-26,HubSpot,Marketing,808,808.00,Completed
655,2020-04-26,"Office Depot","Office Supplies",285.26,285.26,Completed
656,2020-04-26,"Office Depot","Office Supplies",367.9,367.90,Completed
657,2020-04-27,Marriott,Travel,523,523.00,Completed
658,2020-04-27,Uber,Travel,151.43,151.43,Completed
659,2020-04-27,Expensify,Software,TBD,NULL,TBD
660,2020-04-28,"Delta Airlines",Travel,2083,2083.00,Completed
661,2020-04-28,"American Airlines",Travel,1908.73,1908.73,Completed
662,2020-04-28,"Delta Airlines",Travel,2089,2089.00,Completed
663,2020-04-28,HubSpot,Marketing,624,624.00,Completed
664,2020-04-29,Microsoft,Software,251.27,251.27,Completed
665,2020-04-29,Zoom,Software,149.00,149.00,Completed
666,2020-04-29,Stripe,Software,59.00,59.00,Completed
667,2020-04-29,Mailchimp,Marketing,299.00,299.00,Completed
668,2020-04-29,"Office Depot","Office Supplies",426.47,426.47,Completed
669,2020-04-29,Notion,Software,16.0,16.00,Completed
670,2020-04-29,Expensify,Software,50.00,50.00,Completed
671,2020-04-29,Staples,"Office Supplies",230,230.00,Completed
672,2020-04-30,AWS,Software,TBD,NULL,TBD
673,2020-04-30,Marriott,Travel,191,191.00,Completed
674,2020-04-30,WeWork,Rent,3200.0,3200.00,Completed
675,2020-04-30,"Delta Airlines",Travel,1388,1388.00,Completed
676,2020-04-30,Salesforce,Software,800.0,800.00,Completed
677,2020-04-30,Salesforce,Software,800.00,800.00,Completed
678,2020-05-01,QuickBooks,Software,151.91,151.91,Completed
679,2020-05-01,"Google Ads",Marketing,Refunded,NULL,Refunded
680,2020-05-01,"Delta Airlines",Travel,2490,2490.00,Completed
681,2020-05-02,Stripe,Software,59.00,59.00,Completed
682,2020-05-02,FedEx,Shipping,212.77,212.77,Completed
683,2020-05-02,Staples,"Office Supplies",268.96,268.96,Completed
684,2020-05-02,"LinkedIn Ads",Marketing,1483.23,1483.23,Completed
685,2020-05-03,AWS,Software,574.1,574.10,Completed
686,2020-05-03,Amazon,"Office Supplies",115.32,115.32,Completed
687,2020-05-03,"LinkedIn Ads",Marketing,1541.05,1541.05,Completed
688,2020-05-03,Staples,"Office Supplies",81.27,81.27,Completed
689,2020-05-04,FedEx,Shipping,269.06,269.06,Completed
690,2020-05-04,QuickBooks,Software,179.08,179.08,Completed
691,2020-05-04,Asana,Software,75.50,75.50,Completed
692,2020-05-04,QuickBooks,Software,147.3,147.30,Completed
693,2020-05-04,"Delta Airlines",Travel,TBD,NULL,TBD
694,2020-05-05,Notion,Software,16.0,16.00,Completed
695,2020-05-05,Salesforce,Software,800.00,800.00,Completed
696,2020-05-05,Mailchimp,Marketing,299,299.00,Completed
697,2020-05-06,Amazon,"Office Supplies",1710,1710.00,Completed
698,2020-05-06,"Delta Airlines",Travel,1439.0,1439.00,Completed
699,2020-05-06,Microsoft,Software,376.16,376.16,Completed
700,2020-05-06,AWS,Software,2052.25,2052.25,Completed
701,2020-05-06,Dropbox,Software,Pending,NULL,Pending
702,2020-05-06,Salesforce,Software,800.0,800.00,Completed
703,2020-05-06,FedEx,Shipping,182.1,182.10,Completed
704,2020-05-06,"Office Depot","Office Supplies",64.31,64.31,Completed
705,2020-05-07,"Delta Airlines",Travel,TBD,NULL,TBD
706,2020-05-07,Staples,"Office Supplies",227.3,227.30,Completed
707,2020-05-07,"LinkedIn Ads",Marketing,N/A,NULL,N/A
708,2020-05-07,HubSpot,Marketing,892,892.00,Completed
709,2020-05-07,WeWork,Rent,3200.00,3200.00,Completed
710,2020-05-08,Salesforce,Software,800.00,800.00,Completed
711,2020-05-08,Microsoft,Software,394.54,394.54,Completed
712,2020-05-08,Uber,Travel,96.01,96.01,Completed
713,2020-05-08,Expensify,Software,Waived,NULL,Waived
714,2020-05-08,Marriott,Travel,446.12,446.12,Completed
715,2020-05-08,"American Airlines",Travel,Refunded,NULL,Refunded
716,2020-05-08,FedEx,Shipping,175,175.00,Completed
717,2020-05-09,FedEx,Shipping,73,73.00,Completed
718,2020-05-09,Marriott,Travel,548.89,548.89,Completed
719,2020-05-09,Salesforce,Software,800.00,800.00,Completed
720,2020-05-09,Stripe,Software,59.00,59.00,Completed
721,2020-05-10,Expensify,Software,TBD,NULL,TBD
722,2020-05-10,Notion,Software,16.00,16.00,Completed
723,2020-05-10,Notion,Software,Waived,NULL,Waived
724,2020-05-10,Dropbox,Software,15.03,15.03,Completed
725,2020-05-10,Mailchimp,Marketing,299.00,299.00,Completed
726,2020-05-10,"Google Ads",Marketing,3314.1,3314.10,Completed
727,2020-05-11,Salesforce,Software,800,800.00,Completed
728,2020-05-11,Stripe,Software,59.00,59.00,Completed
729,2020-05-11,Dropbox,Software,Declined,NULL,Declined
730,2020-05-11,Dropbox,Software,24.81,24.81,Completed
731,2020-05-12,Microsoft,Software,420.73,420.73,Completed
732,2020-05-12,HubSpot,Marketing,765,765.00,Completed
733,2020-05-12,Notion,Software,16.00,16.00,Completed
734,2020-05-12,Expensify,Software,50.00,50.00,Completed
735,2020-05-12,Marriott,Travel,555.20,555.20,Completed
736,2020-05-12,Zoom,Software,149.00,149.00,Completed
737,2020-05-13,FedEx,Shipping,205.34,205.34,Completed
738,2020-05-13,Salesforce,Software,800,800.00,Completed
739,2020-05-13,Slack,Software,87.0,87.00,Completed
740,2020-05-13,AWS,Software,4813.69,4813.69,Completed
741,2020-05-13,"American Airlines",Travel,Declined,NULL,Declined
742,2020-05-13,Dropbox,Software,19.1,19.10,Completed
743,2020-05-13,Marriott,Travel,Declined,NULL,Declined
744,2020-05-14,Staples,"Office Supplies",76.2,76.20,Completed
745,2020-05-14,DHL,Shipping,241,241.00,Completed
746,2020-05-14,Salesforce,Software,800,800.00,Completed
747,2020-05-14,Salesforce,Software,800.00,800.00,Completed
748,2020-05-14,Zoom,Software,149.00,149.00,Completed
749,2020-05-14,Slack,Software,87.0,87.00,Completed
750,2020-05-14,Slack,Software,87.00,87.00,Completed
751,2020-05-14,Expensify,Software,50.00,50.00,Completed
752,2020-05-15,"Google Ads",Marketing,2980.51,2980.51,Completed
753,2020-05-15,"Delta Airlines",Travel,2139.03,2139.03,Completed
754,2020-05-15,"American Airlines",Travel,895.01,895.01,Completed
755,2020-05-16,Microsoft,Software,241.06,241.06,Completed
756,2020-05-16,Staples,"Office Supplies",349.11,349.11,Completed
757,2020-05-16,Slack,Software,87.00,87.00,Completed
758,2020-05-16,Slack,Software,87.00,87.00,Completed
759,2020-05-16,Zoom,Software,149.00,149.00,Completed
760,2020-05-16,Notion,Software,16.00,16.00,Completed
761,2020-05-16,Amazon,"Office Supplies",1994.6,1994.60,Completed
762,2020-05-16,Zoom,Software,149,149.00,Completed
763,2020-05-17,Uber,Travel,N/A,NULL,N/A
764,2020-05-17,"LinkedIn Ads",Marketing,1732.53,1732.53,Completed
765,2020-05-17,Staples,"Office Supplies",289.12,289.12,Completed
766,2020-05-18,Stripe,Software,59.00,59.00,Completed
767,2020-05-18,Asana,Software,73,73.00,Completed
768,2020-05-18,AWS,Software,2177.56,2177.56,Completed
769,2020-05-18,WeWork,Rent,3200.00,3200.00,Completed
770,2020-05-19,Dropbox,Software,17.49,17.49,Completed
771,2020-05-19,Staples,"Office Supplies",323.7,323.70,Completed
772,2020-05-19,FedEx,Shipping,277.3,277.30,Completed
773,2020-05-19,Stripe,Software,59.00,59.00,Completed
774,2020-05-19,Amazon,"Office Supplies",1801.95,1801.95,Completed
775,2020-05-19,AWS,Software,2741.28,2741.28,Completed
776,2020-05-19,"Google Ads",Marketing,1070,1070.00,Completed
777,2020-05-19,HubSpot,Marketing,1053.03,1053.03,Completed
778,2020-05-20,Notion,Software,16,16.00,Completed
779,2020-05-20,"Google Ads",Marketing,1275,1275.00,Completed
780,2020-05-20,Notion,Software,16.00,16.00,Completed
781,2020-05-20,Notion,Software,16.0,16.00,Completed
782,2020-05-21,Microsoft,Software,"No Charge",NULL,"No Charge"
783,2020-05-21,Mailchimp,Marketing,Refunded,NULL,Refunded
784,2020-05-21,Amazon,"Office Supplies",730.29,730.29,Completed
785,2020-05-21,Salesforce,Software,800,800.00,Completed
786,2020-05-21,Uber,Travel,35.92,35.92,Completed
787,2020-05-21,"Office Depot","Office Supplies",82,82.00,Completed
788,2020-05-21,WeWork,Rent,3200.0,3200.00,Completed
789,2020-05-22,Slack,Software,87.00,87.00,Completed
790,2020-05-22,Marriott,Travel,576.9,576.90,Completed
791,2020-05-22,QuickBooks,Software,91,91.00,Completed
792,2020-05-22,Mailchimp,Marketing,299.0,299.00,Completed
793,2020-05-22,Microsoft,Software,406.90,406.90,Completed
794,2020-05-22,Marriott,Travel,150.8,150.80,Completed
795,2020-05-22,"Office Depot","Office Supplies",N/A,NULL,N/A
796,2020-05-23,Asana,Software,45.5,45.50,Completed
797,2020-05-23,Zoom,Software,Pending,NULL,Pending
798,2020-05-23,Salesforce,Software,800.00,800.00,Completed
799,2020-05-23,"American Airlines",Travel,2076,2076.00,Completed
800,2020-05-23,Expensify,Software,50.00,50.00,Completed
801,2020-05-24,Stripe,Software,59.00,59.00,Completed
802,2020-05-24,Staples,"Office Supplies",203.38,203.38,Completed
803,2020-05-24,"LinkedIn Ads",Marketing,1239.6,1239.60,Completed
